,0
16993,6
16994,3
16995,1
16996,5
16997,4
16998,0
16999,4
17000,5
17001,5
17002,2
17003,2
17004,4
17005,3
17006,1
17007,4
17008,4
17009,4
17010,0
17011,1
17012,4
17013,3
17014,1
17015,5
17016,5
17017,5
17018,4
17019,5
17020,5
17021,4
17022,5
17023,5
17024,2
17025,4
17026,5
17027,1
17028,5
17029,1
17030,4
17031,1
17032,6
17033,6
17034,2
17035,2
17036,3
17037,5
17038,1
17039,3
17040,0
17041,5
17042,2
17043,2
17044,3
17045,1
17046,6
17047,5
17048,6
17049,5
17050,0
17051,1
17052,2
17053,1
17054,5
17055,3
17056,2
17057,4
17058,5
17059,5
17060,6
17061,6
17062,3
17063,4
17064,1
17065,0
17066,0
17067,5
17068,0
17069,6
17070,3
17071,2
17072,4
17073,0
17074,0
17075,3
17076,1
17077,5
17078,1
17079,5
17080,5
17081,1
17082,0
17083,4
17084,2
17085,1
17086,2
17087,3
17088,0
17089,0
17090,3
17091,4
17092,2
17093,0
17094,5
17095,2
17096,1
17097,2
17098,2
17099,5
17100,0
17101,0
17102,0
17103,5
17104,0
17105,5
17106,0
17107,4
17108,0
17109,3
17110,1
17111,4
17112,1
17113,4
17114,1
17115,3
17116,3
17117,0
17118,1
17119,1
17120,0
17121,1
17122,4
17123,3
17124,1
17125,1
17126,0
17127,0
17128,4
17129,6
17130,4
17131,1
17132,5
17133,0
17134,1
17135,0
17136,1
17137,2
17138,0
17139,4
17140,1
17141,2
17142,3
17143,1
17144,0
17145,3
17146,2
17147,2
17148,4
17149,3
17150,1
17151,3
17152,5
17153,4
17154,0
17155,3
17156,3
17157,0
17158,1
17159,5
17160,2
17161,3
17162,2
17163,6
17164,0
17165,5
17166,2
17167,1
17168,1
17169,3
17170,2
17171,4
17172,6
17173,0
17174,4
17175,6
17176,1
17177,1
17178,1
17179,2
17180,6
17181,3
17182,5
17183,1
17184,1
17185,0
17186,2
17187,3
17188,6
17189,4
17190,5
17191,4
17192,4
17193,1
17194,3
17195,1
17196,0
17197,3
17198,2
17199,2
17200,5
17201,0
17202,5
17203,3
17204,3
17205,4
17206,2
17207,1
17208,0
17209,2
17210,2
17211,1
17212,1
17213,4
17214,5
17215,5
17216,5
17217,4
17218,6
17219,1
17220,2
17221,4
17222,2
17223,1
17224,1
17225,2
17226,1
17227,1
17228,6
17229,1
17230,3
17231,4
17232,0
17233,2
17234,3
17235,4
17236,0
17237,1
17238,1
17239,3
17240,4
17241,2
17242,6
17243,2
17244,2
17245,4
17246,3
17247,5
17248,3
17249,1
17250,3
17251,3
17252,2
17253,2
17254,2
17255,4
17256,5
17257,5
17258,2
17259,0
17260,2
17261,0
17262,2
17263,4
17264,0
17265,5
17266,1
17267,4
17268,5
17269,4
17270,3
17271,2
17272,5
17273,1
17274,3
17275,5
17276,0
17277,4
17278,3
17279,1
17280,1
17281,0
17282,5
17283,2
17284,5
17285,2
17286,2
17287,1
17288,0
17289,4
17290,2
17291,2
17292,0
17293,1
17294,2
17295,6
17296,2
17297,4
17298,3
17299,4
17300,2
17301,3
17302,0
17303,2
17304,2
17305,1
17306,2
17307,4
17308,1
17309,5
17310,2
17311,3
17312,4
17313,3
17314,3
17315,5
17316,4
17317,3
17318,4
17319,4
17320,3
17321,3
17322,2
17323,1
17324,4
17325,3
17326,3
17327,1
17328,4
17329,3
17330,3
17331,3
17332,4
17333,5
17334,1
17335,2
17336,1
17337,5
17338,1
17339,2
17340,4
17341,2
17342,2
17343,1
17344,4
17345,1
17346,3
17347,1
17348,3
17349,1
17350,0
17351,3
17352,0
17353,4
17354,1
17355,5
17356,2
17357,0
17358,5
17359,4
17360,5
17361,5
17362,3
17363,5
17364,3
17365,3
17366,2
17367,4
17368,5
17369,4
17370,5
17371,0
17372,3
17373,1
17374,4
17375,1
17376,1
17377,6
17378,0
17379,3
17380,4
17381,3
17382,6
17383,2
17384,3
17385,0
17386,3
17387,1
17388,0
17389,5
17390,2
17391,5
17392,0
17393,3
17394,4
17395,4
17396,1
17397,1
17398,3
17399,1
17400,3
17401,3
17402,3
17403,4
17404,1
17405,1
17406,0
17407,2
17408,0
17409,1
17410,4
17411,2
17412,0
17413,4
17414,2
17415,4
17416,5
17417,5
17418,5
17419,5
17420,1
17421,4
17422,4
17423,4
17424,0
17425,3
17426,0
17427,3
17428,2
17429,0
17430,1
17431,0
17432,2
17433,3
17434,5
17435,3
17436,6
17437,2
17438,3
17439,0
17440,5
17441,5
17442,2
17443,0
17444,5
17445,1
17446,6
17447,5
17448,2
17449,2
17450,0
17451,1
17452,3
17453,4
17454,1
17455,0
17456,5
17457,5
17458,2
17459,4
17460,4
17461,5
17462,3
17463,1
17464,2
17465,1
17466,4
17467,2
17468,4
17469,0
17470,2
17471,3
17472,3
17473,3
17474,5
17475,3
17476,3
17477,3
17478,5
17479,0
17480,2
17481,3
17482,2
17483,0
17484,1
17485,0
17486,2
17487,2
17488,6
17489,1
17490,1
17491,1
17492,1
17493,5
17494,5
17495,0
17496,3
17497,2
17498,5
17499,1
17500,2
17501,1
17502,1
17503,3
17504,0
17505,4
17506,6
17507,0
17508,2
17509,1
17510,5
17511,6
17512,4
17513,4
17514,3
17515,4
17516,6
17517,4
17518,2
17519,0
17520,6
17521,1
17522,0
17523,5
17524,2
17525,3
17526,4
17527,3
17528,1
17529,4
17530,3
17531,1
17532,6
17533,5
17534,3
17535,5
17536,1
17537,0
17538,3
17539,3
17540,6
17541,0
17542,3
17543,1
17544,1
17545,3
17546,2
17547,2
17548,5
17549,3
17550,6
17551,4
17552,1
17553,3
17554,0
17555,0
17556,6
17557,6
17558,0
17559,3
17560,4
17561,3
17562,5
17563,5
17564,6
17565,2
17566,1
17567,5
17568,4
17569,1
17570,6
17571,3
17572,5
17573,0
17574,6
17575,3
17576,3
17577,3
17578,3
17579,4
17580,1
17581,0
17582,0
17583,0
17584,0
17585,6
17586,1
17587,4
17588,3
17589,3
17590,6
17591,2
17592,0
17593,5
17594,4
17595,5
17596,4
17597,2
17598,2
17599,4
17600,1
17601,0
17602,1
17603,6
17604,3
17605,3
17606,4
17607,1
17608,5
17609,1
17610,0
17611,6
17612,1
17613,4
17614,3
17615,0
17616,3
17617,1
17618,5
17619,3
17620,2
17621,5
17622,4
17623,4
17624,2
17625,4
17626,2
17627,3
17628,1
17629,5
17630,0
17631,1
17632,1
17633,4
17634,6
17635,1
17636,0
17637,2
17638,2
17639,1
17640,0
17641,2
17642,0
17643,3
17644,0
17645,1
17646,3
17647,2
17648,2
17649,6
17650,0
17651,2
17652,3
17653,5
17654,2
17655,1
17656,3
17657,0
17658,1
17659,2
17660,6
17661,4
17662,0
17663,3
17664,1
17665,1
17666,2
17667,6
17668,0
17669,1
17670,5
17671,0
17672,6
17673,2
17674,2
17675,3
17676,3
17677,0
17678,5
17679,1
17680,3
17681,5
17682,3
17683,0
17684,3
17685,2
17686,5
17687,5
17688,5
17689,5
17690,1
17691,4
17692,2
17693,3
17694,4
17695,2
17696,0
17697,4
17698,1
17699,3
17700,1
17701,0
17702,5
17703,1
17704,0
17705,3
17706,0
17707,2
17708,3
17709,0
17710,4
17711,4
17712,2
17713,3
17714,3
17715,3
17716,5
17717,2
17718,3
17719,5
17720,5
17721,3
17722,1
17723,2
17724,3
17725,0
17726,0
17727,3
17728,3
17729,2
17730,1
17731,2
17732,5
17733,0
17734,5
17735,3
17736,0
17737,0
17738,2
17739,5
17740,0
17741,5
17742,1
17743,3
17744,5
17745,0
17746,3
17747,4
17748,4
17749,3
17750,2
17751,4
17752,3
17753,2
17754,0
17755,2
17756,0
17757,5
17758,2
17759,4
17760,6
17761,4
17762,2
17763,3
17764,1
17765,3
17766,0
17767,4
17768,4
17769,4
17770,3
17771,0
17772,1
17773,3
17774,2
17775,5
17776,2
17777,4
17778,4
17779,5
17780,2
17781,1
17782,2
17783,0
17784,3
17785,3
17786,1
17787,6
17788,4
17789,6
17790,6
17791,3
17792,4
17793,2
17794,1
17795,3
17796,5
17797,5
17798,3
17799,4
17800,1
17801,1
17802,3
17803,3
17804,4
17805,4
17806,2
17807,0
17808,0
17809,5
17810,2
17811,2
17812,2
17813,3
17814,3
17815,4
17816,2
17817,1
17818,3
17819,3
17820,3
17821,4
17822,0
17823,0
17824,4
17825,0
17826,4
17827,5
17828,1
17829,2
17830,2
17831,2
17832,3
17833,1
17834,0
17835,2
17836,2
17837,6
17838,4
17839,3
17840,0
17841,1
17842,3
17843,5
17844,0
17845,4
17846,1
17847,0
17848,2
17849,0
17850,0
17851,0
17852,1
17853,4
17854,5
17855,0
17856,5
17857,6
17858,0
17859,1
17860,3
17861,1
17862,3
17863,5
17864,4
17865,1
17866,5
17867,5
17868,3
17869,1
17870,0
17871,2
17872,3
17873,2
17874,1
17875,3
17876,3
17877,0
17878,4
17879,0
17880,4
17881,0
17882,1
17883,2
17884,5
17885,2
17886,5
17887,1
17888,4
17889,0
17890,5
17891,1
17892,2
17893,4
17894,2
17895,2
17896,3
17897,2
17898,6
17899,0
17900,0
17901,5
17902,3
17903,3
17904,5
17905,2
17906,4
17907,3
17908,0
17909,1
17910,5
17911,3
17912,4
17913,3
17914,4
17915,5
17916,0
17917,2
17918,1
17919,1
17920,3
17921,6
17922,6
17923,4
17924,2
17925,2
17926,1
17927,3
17928,5
17929,2
17930,3
17931,6
17932,0
17933,5
17934,0
17935,4
17936,4
17937,1
17938,3
17939,5
17940,0
17941,4
17942,4
17943,5
17944,5
17945,5
17946,4
17947,2
17948,1
17949,3
17950,5
17951,1
17952,4
17953,1
17954,5
17955,1
17956,4
17957,1
17958,2
17959,2
17960,2
17961,0
17962,2
17963,3
17964,3
17965,3
17966,3
17967,0
17968,1
17969,3
17970,6
17971,1
17972,2
17973,0
17974,4
17975,3
17976,2
17977,2
17978,2
17979,0
17980,1
17981,1
17982,5
17983,3
17984,3
17985,4
17986,0
17987,0
17988,0
17989,0
17990,2
17991,3
17992,4
17993,5
17994,3
17995,3
17996,3
17997,2
17998,0
17999,4
18000,1
18001,1
18002,5
18003,4
18004,1
18005,3
18006,2
18007,0
18008,3
18009,3
18010,3
18011,5
18012,3
18013,4
18014,5
18015,1
18016,5
18017,4
18018,0
18019,5
18020,2
18021,3
18022,2
18023,1
18024,6
18025,1
18026,3
18027,4
18028,0
18029,0
18030,5
18031,2
18032,6
18033,3
18034,0
18035,0
18036,4
18037,5
18038,0
18039,0
18040,0
18041,4
18042,1
18043,5
18044,4
18045,3
18046,0
18047,4
18048,0
18049,3
18050,5
18051,4
18052,4
18053,5
18054,5
18055,5
18056,5
18057,4
18058,6
18059,5
18060,3
18061,3
18062,5
18063,0
18064,2
18065,0
18066,2
18067,1
18068,1
18069,4
18070,4
18071,5
18072,0
18073,4
18074,3
18075,0
18076,4
18077,5
18078,4
18079,5
18080,3
18081,5
18082,3
18083,1
18084,3
18085,1
18086,0
18087,5
18088,5
18089,0
18090,0
18091,0
18092,5
18093,0
18094,4
18095,3
18096,2
18097,4
18098,5
18099,3
18100,6
18101,4
18102,0
18103,5
18104,3
18105,0
18106,1
18107,3
18108,0
18109,5
18110,1
18111,1
18112,0
18113,0
18114,5
18115,2
18116,4
18117,0
18118,6
18119,4
18120,3
18121,3
18122,3
18123,3
18124,2
18125,3
18126,1
18127,2
18128,3
18129,1
18130,1
18131,3
18132,3
18133,0
18134,5
18135,0
18136,3
18137,5
18138,4
18139,2
18140,6
18141,2
18142,1
18143,2
18144,4
18145,4
18146,0
18147,5
18148,4
18149,2
18150,4
18151,5
18152,4
18153,5
18154,3
18155,0
18156,2
18157,2
18158,4
18159,5
18160,2
18161,0
18162,0
18163,5
18164,4
18165,4
18166,0
18167,1
18168,5
18169,4
18170,3
18171,2
18172,3
18173,0
18174,5
18175,1
18176,1
18177,1
18178,4
18179,1
18180,5
18181,3
18182,5
18183,3
18184,4
18185,2
18186,0
18187,3
18188,3
18189,3
18190,3
18191,5
18192,2
18193,3
18194,3
18195,1
18196,4
18197,1
18198,3
18199,1
18200,6
18201,6
18202,2
18203,4
18204,3
18205,1
18206,3
18207,0
18208,3
18209,3
18210,0
18211,2
18212,4
18213,4
18214,3
18215,2
18216,3
18217,5
18218,5
18219,1
18220,5
18221,4
18222,5
18223,2
18224,1
18225,6
18226,1
18227,5
18228,5
18229,4
18230,3
18231,2
18232,3
18233,3
18234,3
18235,1
18236,3
18237,3
18238,5
18239,2
18240,4
18241,6
18242,3
18243,0
18244,6
18245,0
18246,3
18247,1
18248,1
18249,0
18250,0
18251,5
18252,5
18253,3
18254,4
18255,4
18256,2
18257,5
18258,4
18259,1
18260,1
18261,6
18262,1
18263,6
18264,5
18265,0
18266,1
18267,3
18268,4
18269,0
18270,4
18271,5
18272,5
18273,4
18274,1
18275,4
18276,1
18277,3
18278,1
18279,5
18280,2
18281,0
18282,5
18283,0
18284,5
18285,5
18286,5
18287,1
18288,0
18289,2
18290,1
18291,5
18292,2
18293,2
18294,0
18295,1
18296,3
18297,2
18298,4
18299,3
18300,0
18301,0
18302,4
18303,1
18304,4
18305,3
18306,2
18307,4
18308,2
18309,4
18310,1
18311,0
18312,2
18313,4
18314,3
18315,5
18316,2
18317,2
18318,6
18319,0
18320,0
18321,2
18322,1
18323,3
18324,2
18325,0
18326,5
18327,2
18328,0
18329,5
18330,0
18331,4
18332,4
18333,4
18334,0
18335,1
18336,6
18337,3
18338,1
18339,6
18340,4
18341,6
18342,4
18343,3
18344,6
18345,0
18346,1
18347,6
18348,4
18349,3
18350,2
18351,2
18352,6
18353,1
18354,0
18355,1
18356,4
18357,1
18358,2
18359,0
18360,2
18361,1
18362,3
18363,2
18364,4
18365,1
18366,5
18367,1
18368,0
18369,1
18370,3
18371,2
18372,2
18373,1
18374,3
18375,4
18376,2
18377,4
18378,6
18379,3
18380,3
18381,3
18382,0
18383,3
18384,4
18385,3
18386,4
18387,3
18388,1
18389,5
18390,4
18391,1
18392,6
18393,2
18394,5
18395,6
18396,5
18397,4
18398,3
18399,3
18400,6
18401,1
18402,0
18403,5
18404,5
18405,1
18406,2
18407,4
18408,2
18409,0
18410,1
18411,5
18412,3
18413,4
18414,2
18415,1
18416,2
18417,0
18418,0
18419,6
18420,1
18421,3
18422,0
18423,5
18424,3
18425,5
18426,3
18427,4
18428,0
18429,5
18430,5
18431,1
18432,0
18433,5
18434,1
18435,0
18436,5
18437,0
18438,5
18439,5
18440,3
18441,2
18442,1
18443,4
18444,5
18445,0
18446,5
18447,1
18448,5
18449,2
18450,1
18451,2
18452,1
18453,0
18454,4
18455,2
18456,0
18457,6
18458,2
18459,3
18460,5
18461,2
18462,2
18463,5
18464,3
18465,5
18466,3
18467,2
18468,5
18469,0
18470,1
18471,3
18472,1
18473,5
18474,6
18475,3
18476,0
18477,1
18478,5
18479,5
18480,5
18481,5
18482,1
18483,2
18484,6
18485,5
18486,5
18487,1
18488,2
18489,4
18490,4
18491,5
18492,5
18493,4
18494,2
18495,5
18496,1
18497,4
18498,2
18499,6
18500,5
18501,3
18502,3
18503,5
18504,1
18505,5
18506,2
18507,4
18508,6
18509,3
18510,1
18511,2
18512,3
18513,5
18514,6
18515,1
18516,2
18517,5
18518,2
18519,4
18520,1
18521,5
18522,3
18523,0
18524,4
18525,2
18526,2
18527,3
18528,1
18529,3
18530,0
18531,4
18532,3
18533,4
18534,4
18535,1
18536,2
18537,0
18538,5
18539,6
18540,3
18541,3
18542,0
18543,3
18544,4
18545,6
18546,5
18547,3
18548,3
18549,3
18550,3
18551,3
18552,3
18553,2
18554,0
18555,3
18556,1
18557,5
18558,0
18559,2
18560,1
18561,5
18562,0
18563,3
18564,1
18565,2
18566,3
18567,3
18568,2
18569,4
18570,6
18571,2
18572,0
18573,2
18574,4
18575,3
18576,6
18577,1
18578,1
18579,0
18580,0
18581,4
18582,1
18583,0
18584,1
18585,1
18586,6
18587,4
18588,4
18589,2
18590,4
18591,5
18592,1
18593,3
18594,1
18595,2
18596,4
18597,6
18598,5
18599,6
18600,2
18601,0
18602,5
18603,0
18604,1
18605,1
18606,3
18607,0
18608,4
18609,2
18610,1
18611,4
18612,6
18613,4
18614,4
18615,4
18616,4
18617,6
18618,3
18619,5
18620,3
18621,0
18622,3
18623,2
18624,5
18625,4
18626,2
18627,2
18628,6
18629,3
18630,0
18631,1
18632,5
18633,5
18634,0
18635,0
18636,1
18637,1
18638,5
18639,1
18640,2
18641,2
18642,1
18643,3
18644,2
18645,4
18646,4
18647,4
18648,2
18649,0
18650,0
18651,4
18652,3
18653,3
18654,2
18655,4
18656,3
18657,2
18658,2
18659,5
18660,5
18661,5
18662,2
18663,1
18664,3
18665,2
18666,3
18667,2
18668,1
18669,5
18670,3
18671,0
18672,3
18673,5
18674,5
18675,3
18676,1
18677,5
18678,5
18679,0
18680,1
18681,3
18682,1
18683,5
18684,2
18685,5
18686,2
18687,3
18688,0
18689,4
18690,3
18691,6
18692,4
18693,6
18694,5
18695,5
18696,5
18697,5
18698,4
18699,4
18700,3
18701,0
18702,5
18703,2
18704,4
18705,4
18706,6
18707,4
18708,0
18709,4
18710,3
18711,2
18712,3
18713,3
18714,1
18715,3
18716,2
18717,0
18718,0
18719,1
18720,2
18721,5
18722,0
18723,2
18724,1
18725,0
18726,5
18727,0
18728,2
18729,0
18730,0
18731,5
18732,0
18733,5
18734,1
18735,6
18736,1
18737,0
18738,3
18739,5
18740,2
18741,5
18742,4
18743,0
18744,3
18745,5
18746,3
18747,1
18748,5
18749,5
18750,2
18751,4
18752,3
18753,3
18754,4
18755,5
18756,2
18757,5
18758,5
18759,2
18760,4
18761,2
18762,4
18763,5
18764,4
18765,2
18766,2
18767,4
18768,6
18769,1
18770,0
18771,2
18772,4
18773,1
18774,2
18775,0
18776,4
18777,3
18778,0
18779,6
18780,2
18781,1
18782,4
18783,1
18784,4
18785,4
18786,1
18787,0
18788,3
18789,2
18790,4
18791,4
18792,0
18793,6
18794,1
18795,0
18796,3
18797,2
18798,4
18799,2
18800,3
18801,3
18802,3
18803,4
18804,2
18805,4
18806,4
18807,0
18808,2
18809,3
18810,4
18811,0
18812,3
18813,2
18814,2
18815,4
18816,2
18817,2
18818,5
18819,1
18820,2
18821,0
18822,2
18823,0
18824,3
18825,1
18826,5
18827,2
18828,3
18829,3
18830,1
18831,0
18832,5
18833,1
18834,0
18835,5
18836,4
18837,2
18838,3
18839,4
18840,4
18841,2
18842,3
18843,4
18844,2
18845,5
18846,5
18847,4
18848,1
18849,3
18850,3
18851,0
18852,5
18853,3
18854,5
18855,5
18856,4
18857,0
18858,3
18859,3
18860,3
18861,4
18862,5
18863,4
18864,2
18865,2
18866,1
18867,1
18868,1
18869,6
18870,2
18871,6
18872,1
18873,1
18874,5
18875,3
18876,4
18877,3
18878,2
18879,3
18880,2
18881,0
18882,1
18883,1
18884,4
18885,1
18886,0
18887,3
18888,4
18889,1
18890,3
18891,2
18892,5
18893,2
18894,4
18895,1
18896,0
18897,1
18898,4
18899,3
18900,4
18901,3
18902,3
18903,3
18904,2
18905,4
18906,6
18907,2
18908,3
18909,5
18910,0
18911,0
18912,4
18913,5
18914,3
18915,1
18916,3
18917,4
18918,0
18919,3
18920,3
18921,3
18922,5
18923,0
18924,1
18925,3
18926,3
18927,4
18928,2
18929,5
18930,4
18931,2
18932,0
18933,2
18934,3
18935,0
18936,4
18937,5
18938,1
18939,0
18940,4
18941,1
18942,0
18943,5
18944,3
18945,1
18946,2
18947,3
18948,5
18949,0
18950,4
18951,0
18952,4
18953,1
18954,1
18955,2
18956,5
18957,2
18958,2
18959,0
18960,0
18961,1
18962,4
18963,0
18964,3
18965,4
18966,1
18967,3
18968,0
18969,1
18970,5
18971,3
18972,5
18973,5
18974,1
18975,2
18976,3
18977,3
18978,2
18979,6
18980,4
18981,0
18982,5
18983,0
18984,3
18985,1
18986,4
18987,3
18988,5
18989,0
18990,2
18991,1
18992,5
18993,0
18994,1
18995,5
18996,2
18997,0
18998,5
18999,1
19000,2
19001,1
19002,4
19003,1
19004,0
19005,1
19006,1
19007,1
19008,4
19009,3
19010,1
19011,1
19012,5
19013,1
19014,4
19015,1
19016,2
19017,1
19018,4
19019,3
19020,0
19021,1
19022,5
19023,5
19024,3
19025,5
19026,3
19027,2
19028,3
19029,1
19030,2
19031,3
19032,0
19033,3
19034,4
19035,3
19036,4
19037,0
19038,3
19039,4
19040,3
19041,1
19042,4
19043,1
19044,4
19045,3
19046,0
19047,2
19048,4
19049,0
19050,3
19051,2
19052,4
19053,0
19054,4
19055,4
19056,2
19057,3
19058,2
19059,3
19060,6
19061,2
19062,4
19063,2
19064,4
19065,6
19066,1
19067,3
19068,5
19069,4
19070,4
19071,2
19072,1
19073,4
19074,4
19075,1
19076,0
19077,4
19078,5
19079,2
19080,5
19081,1
19082,2
19083,1
19084,0
19085,4
19086,1
19087,1
19088,3
19089,5
19090,4
19091,5
19092,3
19093,2
19094,5
19095,4
19096,1
19097,5
19098,4
19099,4
19100,5
19101,5
19102,0
19103,1
19104,2
19105,3
19106,3
19107,2
19108,1
19109,3
19110,1
19111,5
19112,1
19113,3
19114,4
19115,3
19116,3
19117,3
19118,1
19119,1
19120,2
19121,2
19122,5
19123,5
19124,5
19125,5
19126,2
19127,3
19128,1
19129,2
19130,1
19131,0
19132,0
19133,4
19134,1
19135,3
19136,1
19137,3
19138,5
19139,4
19140,0
19141,1
19142,5
19143,2
19144,2
19145,4
19146,1
19147,4
19148,0
19149,4
19150,2
19151,4
19152,3
19153,3
19154,0
19155,5
19156,3
19157,3
19158,2
19159,6
19160,0
19161,0
19162,5
19163,1
19164,6
19165,3
19166,5
19167,1
19168,5
19169,4
19170,5
19171,4
19172,0
19173,2
19174,0
19175,0
19176,3
19177,5
19178,0
19179,3
19180,4
19181,2
19182,0
19183,5
19184,3
19185,0
19186,2
19187,0
19188,2
19189,1
19190,2
19191,5
19192,5
19193,3
19194,0
19195,4
19196,5
19197,5
19198,2
19199,5
19200,1
19201,0
19202,4
19203,3
19204,2
19205,4
19206,6
19207,2
19208,1
19209,2
19210,5
19211,1
19212,5
19213,1
19214,1
19215,4
19216,2
19217,5
19218,2
19219,5
19220,2
19221,5
19222,4
19223,0
19224,5
19225,4
19226,1
19227,6
19228,3
19229,0
19230,4
19231,1
19232,1
19233,1
19234,0
19235,4
19236,0
19237,1
19238,2
19239,2
19240,1
19241,4
19242,0
19243,4
19244,2
19245,5
19246,3
19247,3
19248,4
19249,5
19250,0
19251,2
19252,5
19253,4
19254,3
19255,4
19256,1
19257,3
19258,3
19259,1
19260,4
19261,5
19262,2
19263,3
19264,4
19265,4
19266,1
19267,4
19268,2
19269,3
19270,5
19271,0
19272,4
19273,2
19274,1
19275,2
19276,5
19277,2
19278,3
19279,0
19280,0
19281,3
19282,1
19283,5
19284,4
19285,5
19286,1
19287,3
19288,1
19289,3
19290,0
19291,4
19292,0
19293,1
19294,2
19295,3
19296,3
19297,5
19298,4
19299,1
19300,2
19301,4
19302,4
19303,4
19304,6
19305,1
19306,0
19307,0
19308,2
19309,2
19310,0
19311,0
19312,4
19313,2
19314,1
19315,5
19316,4
19317,6
19318,0
19319,0
19320,3
19321,3
19322,3
19323,2
19324,2
19325,3
19326,6
19327,4
19328,3
19329,5
19330,5
19331,4
19332,5
19333,4
19334,1
19335,4
19336,1
19337,4
19338,5
19339,2
19340,4
19341,1
19342,2
19343,2
19344,5
19345,0
19346,1
19347,5
19348,1
19349,5
19350,1
19351,4
19352,0
19353,2
19354,5
19355,0
19356,5
19357,5
19358,4
19359,3
19360,2
19361,3
19362,5
19363,5
19364,3
19365,1
19366,1
19367,2
19368,0
19369,1
19370,5
19371,1
19372,3
19373,2
19374,1
19375,2
19376,3
19377,1
19378,4
19379,5
19380,4
19381,3
19382,3
19383,2
19384,5
19385,0
19386,1
19387,0
19388,4
19389,0
19390,0
19391,6
19392,2
19393,5
19394,4
19395,3
19396,0
19397,1
19398,3
19399,1
19400,5
19401,4
19402,2
19403,5
19404,1
19405,2
19406,6
19407,5
19408,0
19409,0
19410,1
19411,5
19412,1
19413,6
19414,2
19415,0
19416,0
19417,3
19418,5
19419,3
19420,4
19421,2
19422,5
19423,2
19424,4
19425,1
19426,5
19427,3
19428,0
19429,5
19430,3
19431,3
19432,1
19433,1
19434,0
19435,2
19436,3
19437,3
19438,5
19439,4
19440,3
19441,5
19442,3
19443,6
19444,4
19445,3
19446,1
19447,1
19448,4
19449,4
19450,0
19451,3
19452,4
19453,4
19454,1
19455,3
